desc,img,title
,https://cdn.myanimelist.net/r/50x70/images/manga/3/120271.jpg?s=940e037333b6f47548a369276fb56c66,Obasan ne Wakai Ko no Ochi○chin ni Nando mo Ikasarechatta
,https://cdn.myanimelist.net/r/50x70/images/manga/2/153619.jpg?s=a59d0df0b97be60278a18ebff8edea2d,Pai-Lolis
"Widely regarded as a trailblazer and top-tier professional player in the online multiplayer game Glory, Ye Xiu is dubbed the ""Battle God"" for his skills and contributions to the game over the years. H...",https://cdn.myanimelist.net/r/50x70/images/manga/1/220436.jpg?s=60ffecf989e57f32f1bd85223d51f272,Quanzhi Gaoshou
"In the center of the land lies the human kingdom of Radiata and surrounding it are the lands of fairies, elves and goblins. The relationships between the two species were never good but things got wor...",https://cdn.myanimelist.net/r/50x70/images/manga/2/37234.jpg?s=1e77a93024c9715a0e258f0f93b22990,Radiata Stories: The Song of Ridley
,https://cdn.myanimelist.net/r/50x70/images/manga/1/181168.jpg?s=a25a1a0fccd2e2be325632fea5f6ff5e,Ubawareta Konyaku
1. Sai wa Nagasareta 2. Imouto2 3-5. Chiyo ni 6. Koma ga Isameba 7. S.M.L. 8. Chijo wo Tazunete (A Visit with a Pervert),https://cdn.myanimelist.net/r/50x70/images/manga/3/110039.jpg?s=9df65951ef3f019a9a03c9dcfe0ab8a0,S!X
"A group called ICA shows up at school and takes Akane away telling her to provide information about her brother Akihei, but she refuses to. After a while she changed her mind and agree to help them be...",https://cdn.myanimelist.net/r/50x70/images/manga/3/41127.jpg?s=e7f44e8de7f5b66cd51f3f104ee7c4b1,S+
1. Wakazuma Joshi Kousei no Maki (Young High-School-Girl Wife Chapter) 2. Otto no Joushi no Maki (The Husband's Boss Chapter) 3. Motokare no Maki (Former Boyfriend Chapter) 4. Hitozuma Shinbokukai no...,https://cdn.myanimelist.net/r/50x70/images/manga/3/125339.jpg?s=ffac38675d57c44fb18827ecf51dddab,Tabetai Nametai Danchizuma
"The story takes place on the continent which is divided into seven countries. Leo was born and grown up in a small village in the Reysol Kingdom. He, who is involved in a battle of Gods, leads his bel...",https://cdn.myanimelist.net/r/50x70/images/manga/1/34244.jpg?s=00bb662263fe24c33b4dad13510040b6,Valkyrie Complex Zero
Kaito Yagami is a florist/gardener by day and a hired assassin by night. He kills using poisons from plants to make money to care for his brother who is confined in a hospital. (Source: Tokyopop),https://cdn.myanimelist.net/r/50x70/images/manga/1/21386.jpg?s=a1a661d693c792f38dfddb3ad289086c,X: Kai
Trap is delicious. Trap is submissive. Trap has gotten raped so much and so well that he doesn’t even know what to do with his life anymore. (Source: MU),https://cdn.myanimelist.net/r/50x70/images/manga/1/93429.jpg?s=abb1e801a5900b2964782a854b9d27fb,Yadokari Fuck!! Iede DC Furousha Yogore Chinpo Josou Pako Pako Mebuta Akume
"In a post apocalyptic world covered with water, Wadatsumi, a person who lives in what appears to be the last piece of land, finds a mysterious girl dragged by the waves of the sea. Where does she come...",https://cdn.myanimelist.net/r/50x70/images/manga/2/112755.jpg?s=c669257994fb247631f8ca7aa8fc385b,Wadatsumi
,https://cdn.myanimelist.net/r/50x70/images/manga/1/245445.jpg?s=76f2d78a08e37694c55cd43d2fe21fc0,Zangeshitsu no Chiisana Ero♥Sister
,https://cdn.myanimelist.net/r/50x70/images/manga/2/157058.jpg?s=5ff36a3345b2023e9e564d89b7a041a5,018
"From Aerandria: Who am I? I’m Gi-ryum, a tall, handsome bachelor, and the coolest guy in the country who even makes O△ sama (Reference to “Yon-sama”: Bae, Yon-Jun from Winter Sonata) cry at my beauty....",https://cdn.myanimelist.net/r/50x70/images/manga/3/17294.jpg?s=922378ab7e2f14b02b84cbc91b087ad0,A Princess and a Bum
Mutants have popped up in Tokyo. These mutants are the relatives of gods and upon consuming human blood they transform into their awakened state which resembles the god that they are related to. Hachi...,https://cdn.myanimelist.net/r/50x70/images/manga/2/222022.jpg?s=b9fddd033924819e5cf04daa46b078f8,Hachi: Tokyo 23-ku
"1. I Hate 2. I Love 3-5. No Where, Now Here 6. Love Is Here...? 7. About Them",https://cdn.myanimelist.net/r/50x70/images/manga/2/178060.jpg?s=8620d1351a0c8ef4cdf426a85fc05243,I Hate
3. Blue Cheer 4. Betrayal Game 5. Futaba-kun and Futaba-kun,https://cdn.myanimelist.net/r/50x70/images/manga/4/189435.jpg?s=e4cdbdca2f29e1c86a6d97a7b915de38,Jail Bird
,https://cdn.myanimelist.net/r/50x70/images/manga/1/184573.jpg?s=89bfdec773aceffb01510683a9d8558e,Lady Cat: Ochita Kedakaki Oujo
,https://cdn.myanimelist.net/r/50x70/images/manga/1/163913.jpg?s=c12d4b40e8d00c4a56f6f692b4dc9532,Ma Yori mo Kuroku Wagamama ni Mahou Shoujo wa Yume wo Miru
"From the village of Go, a shaman tries to summon the serpent king to bring the rainfall, while at that same moment... his brother is kidnapped and imprisoned! To save his brother, he and the serpent k...",https://cdn.myanimelist.net/r/50x70/images/manga/3/162158.jpg?s=4596c24ee4b3d0971e00e63f84b2b0cc,Nagaraja
The main character learns a surprising fact: a filthy mouth can be a turn-on.,https://cdn.myanimelist.net/r/50x70/images/manga/1/12731.jpg?s=3841618e2253ee19de13f97c0cae4bda,Ka-i-ka-n♥Spiral
"The adventures of an ""assertive"" woman.",https://cdn.myanimelist.net/r/50x70/images/manga/1/134273.jpg?s=c8d955a4006b49788f7a06a83e73b58a,Obatalian
"Series of 9 one shots titles are Never Honest Brainiac Home Tutor Captivating Exhi-Vision My Little Virgin I'll Love You More Than Now Unforgettable Day Between Four-Eyes' Tits From China, With Love T...",https://cdn.myanimelist.net/r/50x70/images/manga/1/49545.jpg?s=b9b7ca90ad115a243e282d9767e90a9e,Pai-Nuki
,https://cdn.myanimelist.net/r/50x70/images/manga/1/126165.jpg?s=23d27fa4ea4e92128caba9f40a4d484c,Quartet Buyobuyo
"Iori Igarashi is a talented radiology technician who has patiently waited for his chance to work with An Amakasu, his childhood friend. After being hired at her family's hospital, he is determined to...",https://cdn.myanimelist.net/r/50x70/images/manga/3/180240.jpg?s=cd3e5fb82d60a5a03f90f00f9d17a923,Radiation House
,https://cdn.myanimelist.net/r/50x70/images/manga/3/184500.jpg?s=021202dcad87ddb7a49157ed4541bc2e,Ubawareta Ryoshuu-hime: Pharaoh no Gekiai ni Oujo wa Oboreru
"Ryou has the biggest breasts of any shoujo manga heroine to date! But life isn't any piece of (cheese) cake, because she's constantly being assaulted by perverts who want to cop a feel. The first man...",https://cdn.myanimelist.net/r/50x70/images/manga/1/971.jpg?s=40603eeae1557a06472f94f4fa1ff6b5,S+M
"Jin and Akitaka hit it off as coworkers at the same company they joined after graduating. Ten years have passed since they started living together to save money on rent, and now they are spending time...",https://cdn.myanimelist.net/r/50x70/images/manga/2/268102.jpg?s=a720e7ff293f0bc9445a15ad6e101747,Tabetaku Nacchatta
,https://cdn.myanimelist.net/r/50x70/images/manga/3/186049.jpg?s=2b077a1eb635fcdac6c4cc65248e9cac,Valkyrie Drive: Bhikkhunism
In the Xaviera no Hanayome series: 1. Kiseki wo Sazukatta Cinderella (Pregnant with a Royal Baby!) 2. Houtou Ouji ga Misometa Musume (Wedded For His Royal Duty),https://cdn.myanimelist.net/r/50x70/images/manga/2/247158.jpg?s=439647538f059dab6ce2abf586543fa0,Xaviera no Hanayome
"Yoshihiko Yagira, 21-years-old, moves into a haunted apartment on purpose! What reason could he possibly have to do this?! (Source: MU)",https://cdn.myanimelist.net/r/50x70/images/manga/1/78441.jpg?s=65032e2350feac89d9f72d879ac6ce76,Yadokari Honpo
"Even though he should be able to die like a normal human, Kiyonosuke has been living for thousands of years, all because he accidentally ""married"" a merman. But Kiyonosuke can't give up on his humanit...",https://cdn.myanimelist.net/r/50x70/images/manga/3/236582.jpg?s=c54c83b3f7400c049bede335692808ab,Wadatsumi no Yometori
,https://cdn.myanimelist.net/r/50x70/images/manga/3/236544.jpg?s=9c5e29d00a074efe986fac40b1961a6a,"Zangetsu, Kage Yokotawaru Atari"
"This volume is a continuation of Yamato Waki-sensei's ""Nemuranai Machi kara"". ",https://cdn.myanimelist.net/r/50x70/images/manga/2/24991.jpg?s=ab9e49736fd985b046e3a5566e8860c8,A Ressha de Ikou
"Long ago, there was much war and bloodshed among the eight tribes of the world. Now with each tribe confined to its own continent, the world has achieved peace and harmony. Interaction and fighting be...",https://cdn.myanimelist.net/r/50x70/images/manga/1/233308.jpg?s=013c783786f2c282ff722659d6fc0e74,Hachidai Shuzoku no Saijaku Kettousha
"The campus soccer star Hyunho runs into his first love Gyul at the university. Back then in middle school, Gyul saw Hyunho as a friend and never learned about his feelings. Hyunho, still in love with...",https://cdn.myanimelist.net/r/50x70/images/manga/2/264619.jpg?s=b1d4a587113c42917e1e76852d8cc1c5,I Have a Boyfriend
,https://cdn.myanimelist.net/r/50x70/images/manga/1/10666.jpg?s=f8bf52b69cb8f908b159b0fecd9417b4,Jailbait
"Sena's been tossed into another world, as the despised daughter of a noble family. Her little restaurant was her refuge in her last life, so she's got some tricks up her sleeve—cooking skills! As Seni...",https://cdn.myanimelist.net/r/50x70/images/manga/1/262683.jpg?s=5c9c62e4ca51503c0c3c1d9ede6422e0,Lady Chef Royale
"Maa wa Kaikai comes from the mind of mangaka Shinonome Maki. The story lasts through eight chapters (volumes in the book) and includes sex, action and martial arts super powers.",https://cdn.myanimelist.net/r/50x70/images/manga/3/4826.jpg?s=5ed55972dc10fd4e71aa359b51e1386b,Maa wa Kaikai
,https://cdn.myanimelist.net/r/50x70/images/manga/1/268313.jpg?s=cb7fc573c724e19ab5e08275140ab737,Nagareboshi
AiON Bangaihen: 1. Anju to Ayashii Futago 2. Kouya no Tabi 3. Shumi no Jikan 4. Seine Tokyo e Iku Karin Bangaihen: 5. Brownlic no Mori no Maigo AiON Spin-off: 6. Mahou Shoujo Magical Seine,https://cdn.myanimelist.net/r/50x70/images/manga/2/136267.jpg?s=7a7786cbd75102d87c25987c55ef9721,Ka-Non
"Suddenly summoned to another world, former office lady Mahiru Fukuyose becomes a lunchlady in order to cover her living expenses, as well as gather information. Then one day, she gets her hopes up whe...",https://cdn.myanimelist.net/r/50x70/images/manga/1/240516.jpg?s=d1b65e56a7d86bfd32339e19b55eec00,Obentouuri wa Seijo-sama!: Isekai Musume no Attaka Recipe
,https://cdn.myanimelist.net/r/50x70/images/manga/1/108123.jpg?s=c96705e25b8a99eacf0daf780069e2be,Pai☆Rela
"Between the short stories (included in the compilation), Quartet Game is the longest and, probably, the most enjoyable. A quartet in a music school will discover by pure chance a hidden partiture, tho...",https://cdn.myanimelist.net/r/50x70/images/manga/3/16371.jpg?s=0ccc8345af70cd39d177878d0a8d8af9,Quartet Game
"Sagara Yuichi is an aspiring writer who was caught in a convenience store robbery. Despite having the chance to escape, he lingered to gain writers experience, and ended up getting stabbed. During his...",https://cdn.myanimelist.net/r/50x70/images/manga/3/80753.jpg?s=728d28299ba4a4be2c5697ae045ab3f1,Radical Blood Monster
,https://cdn.myanimelist.net/r/50x70/images/manga/3/61173.jpg?s=2db5851ae28bc20af713a5810943c0b7,Ubu-Chu!
"Focuses on ru2sh! member Ryou and popular actor Shun Ogura. After Ryou uses details of Ogura's past to blackmail him into leaving Yuu and Hinata alone, the two somehow keep running into each other. Sl...",https://cdn.myanimelist.net/r/50x70/images/manga/2/224531.jpg?s=f009deab555f008fb30e0c123b062057,S+Rush!!
"A world where demons prevail and humans are rare. Hiyori, a human, is considered to be delicious to demons. However, his classmate, Hodaka, a pushy big-horned demon, found out his secret. On top of th...",https://cdn.myanimelist.net/r/50x70/images/manga/3/226660.jpg?s=74352b1d3dffd5cb00a2ac50a520505d,Tabetemo Oishiku Arimasen
"Tokonome Mamori is transferred to ""Mermaid""—an artificial quarantine island for people with superpowers. When Mamori is attacked, a newly transferred girl named Mirei saves her. The enemy doesn't stop...",https://cdn.myanimelist.net/r/50x70/images/manga/2/173954.jpg?s=0fe527922e3231b73f746c69e47495b2,Valkyrie Drive: Mermaid
"Four years ago, a large scale disaster in Tokyo claimed two million lives. The remaining thirteen districts of the city were isolated into the Tokyo Barricade Zone. Morisaki Harumi, an unruly kid with...",https://cdn.myanimelist.net/r/50x70/images/manga/2/52625.jpg?s=7c799a64a734222b49809689e0f02c78,XBlade
,https://cdn.myanimelist.net/r/50x70/images/manga/3/231888.jpg?s=019df67a55f5327840963d0324f9db4b,Yadokari no Kuni
"Decades into an era that claimed to accept d*ck girls, such girls were rarely seen, and discrimination was still very strong. At Madoka Kamishiro's school they were especially severe, and every day th...",https://cdn.myanimelist.net/r/50x70/images/manga/2/175427.jpg?s=255a047b465fea26063b8fec8313b906,Wafuu Seiso na Kurokami JK wa Futanari Do Maso Kyokon: Nani wo Saretemo Shasei Shichau no
,https://cdn.myanimelist.net/r/50x70/images/manga/1/171924.jpg?s=7f7ab6a0167e62e8971216fc2a853473,Zangetsuden
"The world is on the brink of destruction after a devastating ten-year war in the ""shadow labyrinth."" Desir Herrman is one of the last skilled magicians left standing, but even he is no match for the f...",https://cdn.myanimelist.net/r/50x70/images/manga/2/239089.jpg?s=98b9fb7dc709e0156015c654d81173e9,A Returner's Magic Should Be Special
"In order to eat me, my enigmatic stalker is protecting me from other strange women― A high school boy, Sakurai, has a secret he cannot tell anyone: he has been plagued by stalkers since he was a child...",https://cdn.myanimelist.net/r/50x70/images/manga/3/233396.jpg?s=c7e5846ef85e2d761fe02553914fd897,Hachigatsu Kokonoka: Boku wa Kimi ni Kuwareru.
,https://cdn.myanimelist.net/r/50x70/images/manga/2/26320.jpg?s=037251acde3878f2bf42fb3212d97312,I Know What He Is
,https://cdn.myanimelist.net/r/50x70/images/manga/3/196645.jpg?s=d8859c4b24eec78899ada3db52b8ac61,Jain no Onihime: Mayoiga Kitan
,https://cdn.myanimelist.net/r/50x70/images/manga/1/115799.jpg?s=3bf12ced77796cb22afc40e3480e4173,Lady Cool
1. Maa-chan no Nikkichou 2. Chinnen to Kyou-chan 3. A-ko-chan B-ko-chan Tankenki 4. Antenna Ikka 5. Gucchan 6. Pinpin Sei-chan 7. Kenichi Tanteichou 8. Denshi Fujin 9. Ohayou! Cusco,https://cdn.myanimelist.net/r/50x70/images/manga/1/173496.jpg?s=8064c46954e2bb979fb467b8854fbd2f,Maa-chan no Nikkichou
"Risa is a high school student who has zero experience in love, but hopes to one day find that special someone. After an unexpected event, Risa now finds herself entangled with the most popular boy in...",https://cdn.myanimelist.net/r/50x70/images/manga/1/147859.jpg?s=a4acb4112df0927bd6aecb0a8a7c0026,Nagareboshi Lens
"Mei Shirakura is a dim-witted, super-genius high school freshman. Ever since she was saved from becoming a delinquent, she believes that Naoki Daito, an upperclassman at the same school and himself a...",https://cdn.myanimelist.net/r/50x70/images/manga/1/14992.jpg?s=c4dd295e6902930042040c5f350ebb68,Ka.re.shi
"Jinyoo's life is a living hell—he's become a hermit due to an abusive father and a traumatic bullying experience. But just when he thinks life can't get any worse, he is kidnapped by his high school c...",https://cdn.myanimelist.net/r/50x70/images/manga/3/259467.jpg?s=56fc517a9bfc3c6345abe6373cd543ba,Obey Me
Volume 1 1. Tit Fuck Ghost 2. Maid's Knowledge 3. First Time as a Maid 4. Do Your Best on Your Own Maid-san 5. I Want Larger Tits Maid-san 6. Surprising New Maid 7. Two Junior Maid-san 8-10. I'll Forc...,https://cdn.myanimelist.net/r/50x70/images/manga/1/110479.jpg?s=02dc76b14a3e7088a9127e91d7d4e6e3,Pai☆Zuri
,https://cdn.myanimelist.net/r/50x70/images/manga/1/192355.jpg?s=c75939baf6de02ed34d3555f98fb3a4d,Quartet Lovers: Otome wa Yon Ouji no Mitsuai ni Oboreru
,https://cdn.myanimelist.net/r/50x70/images/manga/1/163401.jpg?s=8e3bf3da97d1b65a2a51aba5a70c8358,Radical Elements
,https://cdn.myanimelist.net/r/50x70/images/manga/3/59653.jpg?s=d92482a9a0d4a23f9d267c3c7197cbeb,Ubu-Love
,https://cdn.myanimelist.net/r/50x70/images/manga/2/169779.jpg?s=7bae70e2ca6a659597379361fd0868fe,S-dere na Kouhai Joshi ga Ore wo Choukyou Shiyou to Shitekimasu
"Yuuna is the proud owner of Yuuri an android who was designed to look like Yuuna's twin. However, now that Yuuri is back from a tune up at his creators he's acting a bit different. Seems he wants to t...",https://cdn.myanimelist.net/r/50x70/images/manga/3/26416.jpg?s=fb9fe9644019a225968ea27ab96027f7,S-ka Chuuihou!
"1. Inbi no Red Carpet 2. Half a Chance 3. Heijitsu no Koibito: Aiyoku Yuugi 4. Noumitsu Shidouin 5. Purinpurin à la Mode 6-9, 13-16. H1 Woman 1-8 10. Gyookai no Nikuyoku Ura Monogatari Vol.01: Jujikan...",https://cdn.myanimelist.net/r/50x70/images/manga/3/149718.jpg?s=e64a22ff8997e25587b48c1e52bfa8fe,TabeXXX
,https://cdn.myanimelist.net/r/50x70/images/manga/2/186051.jpg?s=e649bb3d11b91ded04ee11ee3f11b840,Valkyrie Drive: Siren - Breakout
,https://cdn.myanimelist.net/r/50x70/images/manga/2/42716.jpg?s=9ef8b204db330a782a353270c628c08a,XBlade Cross
,https://cdn.myanimelist.net/r/50x70/images/manga/3/193551.jpg?s=4f787c551a6103c3037ef5dfeee8b358,Yadori Ishi
,https://cdn.myanimelist.net/r/50x70/images/manga/1/264598.jpg?s=bdbb2ba8390140d0c5be7f5fe132d8bc,Waga Futoku no Itasu Tokoro desu
A spinoff of 81 Diver based on the adventures of Shito Kirino as his alter-ego Zanguard.,https://cdn.myanimelist.net/r/50x70/images/manga/3/223094.jpg?s=1d7459c3d0060e68f7a0a7adae1f8631,Zanguard
"Caruel and Euricienne have a lot in common: they're both 16 years old, belong to royal families, and absolutely hate the idea of a political marriage! Both are determined to make the other beg for div...",https://cdn.myanimelist.net/r/50x70/images/manga/1/245710.jpg?s=e1ef1688fdf91e070f94670311587781,A Royal Princess with Black Hair
The energetic Asuha Suzumura enrolls at a countryside high school with a clear goal in mind: To join the baseball club and enliven the town that has gotten a bit lethargic over the years since basebal...,https://cdn.myanimelist.net/r/50x70/images/manga/2/253854.jpg?s=27b888900942cb187efe98e4f7b18941,Hachigatsu no Cinderella Nine S
I am a woman who is tough to anyone who isn’t my type. Whether he be ugly or decent looking it doesn’t matter. My weakness is a beautiful guy! However I haven’t found anyone yet… “Wait for me beautifu...,https://cdn.myanimelist.net/r/50x70/images/manga/2/24815.jpg?s=e96495418022df0de223bc3ea627fd30,I Like a Beautiful Guy
"""I definitely don't want to live my life flirting and fawning over men!"" The apprentice-in-training Kikuha is against her job and thus constantly facing the consequences as a result. That is, until sh...",https://cdn.myanimelist.net/r/50x70/images/manga/1/241520.jpg?s=41e9990ca7103564949d4780a2c6f712,Jajauma to Hana
Lizzie is a noble lady of England in Industrial Revolution era. She is very lady-like on surface but is quite famous for her creative writing as a new rising author. Although she doesn't acknowledge h...,https://cdn.myanimelist.net/r/50x70/images/manga/2/129359.jpg?s=46171f08ddf8ab42d06b32bb64263a43,Lady Detective
1. Maasa wa Chotto Tennen dakara Kyou mo Oniichan ni Nagasarete Iroiro Sarechau no desu...>< 2. Maasa wa Chotto Binkan dakara Kyou mo Oniichan Nama Nakadashi de Icchau no desu...>< 3. Maasa wa Chotto...,https://cdn.myanimelist.net/r/50x70/images/manga/2/189761.jpg?s=c0c6f81c1e4bd8c6958ae8053e862bee,Maasa wa Chotto Tennen dakara Kyou mo Oniichan ni Nagasarete Iroiro Sarechau no desu...><
,https://cdn.myanimelist.net/r/50x70/images/manga/1/171715.jpg?s=9cd5c7b5430dde82e818deb9dbbef284,Nagareboshi ni Negau hodo Bokura wa Sunao ja Nai
,https://cdn.myanimelist.net/r/50x70/images/manga/1/112165.jpg?s=6cf8970ece8ef7ab28f06ab4a398f75a,Kaasan ga Nandemo Shite Kureru
"There is only one rule you have to remember... ""One master to rule them all!"" It's the long-awaited comic for the outstandingly popular demon-training mobile game! When they're selected to be an excha...",https://cdn.myanimelist.net/r/50x70/images/manga/1/257584.jpg?s=76987b46ad8913f87592efe9b4eaabbf,Obey Me! The Comic
1. Kozue Oneechan to Boku 2-3. Ore no Osananajimi Tsuyoi 4. Best Shot 5. Oretachi ni wa Sensei ga Iru!! 6. Perfect Body! 7. One Night Wolf! 8. Zenzen Wakaren! 9. Aishou Batsu Maru! 10. Ore no Osananaj...,https://cdn.myanimelist.net/r/50x70/images/manga/1/252998.jpg?s=9c56947d4829314da6da444246bd455d,Pai♡Parade
"A typical day for Mo Hani is quite mundane; after finishing her nine-to-five job, she shops and then relaxes with some comfort food. Sure, she doesn't have a ton of money, but that is not what matters...",https://cdn.myanimelist.net/r/50x70/images/manga/3/259451.jpg?s=7194d82713311e7dd14c9a4566edb040,"Que Sera, Sera!"
1. Hitou! Waninoyu Sentou 2. Ama Raba 3. Recycle Girl 4. GoGo Girl! 5. Kusuri no Trouble? (Medicine Trouble?) 6. Keitai Bitch (Cell Phone Bitch) 7. Tour de Romance 8. She Sea Summer 9. Teach Me! 10. T...,https://cdn.myanimelist.net/r/50x70/images/manga/1/186037.jpg?s=54c0007a3e3532b902a2b52f20848e1f,Radical GoGo Baby!
"1. Iki wo Koro Shite 2-3. Torowa 4-5. Yoru no Samayoi 6. Anko Musume to Ganmen Kijo 7-8. Gaki no Koro kara Zutto Issho de 9-10. Houkago wa Itsumo... 11-13. Anipyu! (5.5, 6-7)",https://cdn.myanimelist.net/r/50x70/images/manga/3/115173.jpg?s=2e6916c7fef110c120ba6c460c8c00cd,Ububae
1-5. Tenteki Kanojo 6. Nana no Totte Oki♡ 7. Sekuhara Mensetsu!? 8. Shiawase ni Narou yo! 9. Kanojo no Hiru to Yoru,https://cdn.myanimelist.net/r/50x70/images/manga/2/54183.jpg?s=06a7c33cae46383ff569e5bb83c31a22,S-Kano
1. Resort Lover 2. Onedari Fiancé♥ (My Fiancé Has a Full Libido!) 3. Quick or Slow 4. Shitsuke no Jikan 5. Wataridori 6. Tarafuku Manma 7. Kojima-san no Ketsudan (Kojima-san's Decision) 8. Itoko no Ka...,https://cdn.myanimelist.net/r/50x70/images/manga/3/135681.jpg?s=034fcc2fa0844ae8e42a4693c371e8e1,Tabezakari
,https://cdn.myanimelist.net/r/50x70/images/manga/1/202041.jpg?s=5a2e4410ff9c8a983e87018ca4b46e4a,Valkyrie no Kiko
A collection of 4-koma comic of the Xenogears game by various authors.,https://cdn.myanimelist.net/r/50x70/images/manga/1/144899.jpg?s=45c5c8199b5cfe699ae3a56a48f6119a,Xenogears 4-koma Comic
"A dramatization of the real life of Yaeko Yamamoto. Over 100 years ago, Yaeko broke traditional Japanese stereotypes gender and honor to become a gun-warrior in defense of her homeland of Aizu. (Sourc...",https://cdn.myanimelist.net/r/50x70/images/manga/3/88159.jpg?s=c87259ca00ceaaaf6194b31685525d7d,Yae no Sakura
"This is the story of Leonard and his great counterattack. A rugged and clumsy boy, he was given the dishonorable name of ""Nosferatu"" and deprived of his homeland. In the throes of war, he encounters i...",https://cdn.myanimelist.net/r/50x70/images/manga/2/179795.jpg?s=c9423e871074a8c64f826a0b3e1ac3ed,Waga Gyouyuu ni Furueyo Tenchi: Alexis Teikoku Kouryuuki
"Takashi Suzuki is a young man who dreams of a heartwarming slow life in some other world. When he finally gets reincarnated into a different world, he receives the ""unconditional love from all local s...",https://cdn.myanimelist.net/r/50x70/images/manga/3/265765.jpg?s=75d85643ed6aa0a41a0df9dac09b9cfb,Zangyaku Sugiru Isekai demo Suzuki wa Kawaii
,https://cdn.myanimelist.net/r/50x70/images/manga/1/33675.jpg?s=3c888193ef7a77682cef6978a2fbfd14,Hachigatsu no Mori
,https://cdn.myanimelist.net/r/50x70/images/manga/2/225621.jpg?s=0f437c62e65e69c5ddacadb952bbdcb2,I Like Haiku
What’s a gorgeous bartender to do when a group of cute and clueless virgins sticks around ‘til after last call? And how can a frustrated professor break through the block that keeps her from enjoying...,https://cdn.myanimelist.net/r/50x70/images/manga/3/122799.jpg?s=8e51967ab687acafa158daa6f318177c,Jajauma♥Oppai
"""Devil, I don't want to marry him."" In hopes to escape a forced marriage, Giovinetta makes a wish to the devil to save her, but what she doesn't know are the consequences of her actions. Read the stea...",https://cdn.myanimelist.net/r/50x70/images/manga/3/270037.jpg?s=ad734822b30760f4a30d8d7e8adabeaf,Lady Devil
"Here in the strange world of Genda and Manne, there exists magic forests with elves, fairies and witches, prairies of the Wild West with cowboys... *ahem* cowgirls and indians, a prosperous medieval k...",https://cdn.myanimelist.net/r/50x70/images/manga/1/152442.jpg?s=d222f271ed7a2566aeade711b95039fc,Ma☆ko Hunter: Gokujou Yome Kari Life
1. Nagareboshi Paradise 2. Youki na Blue Canary 3. Tsuki no Bench de Matteiru kara 4. Bara to Bara no Hibi,https://cdn.myanimelist.net/r/50x70/images/manga/2/106229.jpg?s=a8b5c5e2ca5eb35bb773a262415ff7a5,Nagareboshi Paradise
"1. Kaasan no Ijou na Aijou (Mother's Strange Love, Mother's Strange Affection) 2. Kaasan no Ijou na Aijou: Seifuku 3. Mousou Takumashi Kaasan 4. Kono Karada Hottoku Anata ga Warui no 5. Haha no Himego...",https://cdn.myanimelist.net/r/50x70/images/manga/1/156582.jpg?s=33da47cdcc54cac7b7c3ca89a4b7c923,Kaasan no Ijou na Aijou
"A sarcastic but fearful ""headless knight,"" a shut-in but strong-willed princess, and a crown with a mysterious power. The story opens with financial scandal and a mysterious stranger... (Source: MU)",https://cdn.myanimelist.net/r/50x70/images/manga/2/82998.jpg?s=7385c465ad14c149c7a06c1360203884,Obito no Hime to Kubinashi Kishi
1. Rate to Paicchu♥ 2. Chichi Ana 3. Baku Shibori! Chichi Milk Bokujou: Sakunyuu Mura no Ushi Musume-tachi 4. Chichijoku no Chichinose-san 5. Sae no Sakusei Nikki 6-8. Chichigokoro Denshin 9. Funnyuu...,https://cdn.myanimelist.net/r/50x70/images/manga/2/227924.jpg?s=4bc2c6aa69173a57f5a57b89f133977b,Paicchu♥
"Sakamoto Riku lives more or less a secluded life working as an ero manga artist, until one day, his younger sister Sora arrives at his home, telling him that their father has disappeared somewhere lea...",https://cdn.myanimelist.net/r/50x70/images/manga/3/201868.jpg?s=c742e76dda8be57e12b6b18b9982dc26,Que Será Será
,https://cdn.myanimelist.net/r/50x70/images/manga/1/164377.jpg?s=7d9cdfbc63b5b47dbe9029a39a66848b,Radical☆Princess
,https://cdn.myanimelist.net/r/50x70/images/manga/3/175893.jpg?s=4d67683444780e9cf45e2f5743f795b3,Ubukata-kun no Yokoshima na Nichijou
1. Sex Penalty 2. Kairaku wa Oazuke! 3. Gaman Game♥ Koe wo Dashicha Dame! 4. Tokimeki Choukyou Ryokan 5. Toshishita Wanko ga Yajuu ni Nattara...,https://cdn.myanimelist.net/r/50x70/images/manga/2/197790.jpg?s=a9dc1dc99f6a1f51fd05796d08237b14,S-kei Henshuuchou no Amai Batsu
"Traveling from Kagoshima to Hokkaido (~2800 km/~1700 mi) in her trusty, bedazzled touring cycle, this is a story of 18-year-old sparkling gyaru Michika Michibata!",https://cdn.myanimelist.net/r/50x70/images/manga/3/237310.jpg?s=18bd057a72d27cc64e2fe042ff802bfd,Tabi Gal! Nihon Juudan Chari Kikou
"Ragnarok, the End of the World, draws near. Odin, Lord of the Gods, summons Lenneth Valkyrie, one of the three Goddesses of Destiny. Lenneth is assigned the task of recruiting men's souls worthy of be...",https://cdn.myanimelist.net/r/50x70/images/manga/1/2099.jpg?s=c8d4ef262d3cfbed130dae8de1194da7,Valkyrie Profile
,https://cdn.myanimelist.net/r/50x70/images/manga/3/66667.jpg?s=7972f84670bb392c256c2080784eea6f,XenoGlossia
A story of a young girl who is exerting herself to become a veterinary surgeon.,https://cdn.myanimelist.net/r/50x70/images/manga/2/245248.jpg?s=2872d3d7404527867911b1a665142a52,Yaeka no Karte
